Id,Date,Rented_Bike_Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
5044,29/06/2018,4.820281565605037,4,22.3,96,0.0,278,21.6,0.0,0.1,0.0,Summer,No Holiday,Yes
5045,29/06/2018,4.897839799950911,5,22.1,97,0.5,152,21.5,0.0,1.5,0.0,Summer,No Holiday,Yes
5046,29/06/2018,5.733341276897746,6,21.9,97,0.2,190,21.3,0.0,4.5,0.0,Summer,No Holiday,Yes
5047,29/06/2018,6.784457062637643,7,22.0,97,0.9,269,21.4,0.03,0.0,0.0,Summer,No Holiday,Yes
5048,29/06/2018,7.615298339825815,8,22.2,95,1.6,389,21.3,0.26,0.0,0.0,Summer,No Holiday,Yes
5049,29/06/2018,7.086737934510577,9,22.9,86,1.7,538,20.4,0.76,0.0,0.0,Summer,No Holiday,Yes
5050,29/06/2018,6.81783057145415,10,24.4,76,2.1,617,19.8,1.58,0.0,0.0,Summer,No Holiday,Yes
5051,29/06/2018,6.863803391452954,11,24.8,74,1.8,644,19.8,1.41,0.0,0.0,Summer,No Holiday,Yes
5052,29/06/2018,7.063903961472068,12,26.1,67,2.2,758,19.4,2.15,0.0,0.0,Summer,No Holiday,Yes
5053,29/06/2018,7.0192966537150445,13,26.8,65,2.0,732,19.6,2.37,0.0,0.0,Summer,No Holiday,Yes
5054,29/06/2018,7.069874128458572,14,27.8,57,2.1,760,18.4,2.62,0.0,0.0,Summer,No Holiday,Yes
5055,29/06/2018,7.098375638590786,15,28.4,63,2.8,742,20.6,2.47,0.0,0.0,Summer,No Holiday,Yes
5056,29/06/2018,7.349230824613334,16,29.0,57,2.3,987,19.6,2.36,0.0,0.0,Summer,No Holiday,Yes
5057,29/06/2018,7.649692623711514,17,28.5,60,2.6,1014,19.9,1.33,0.0,0.0,Summer,No Holiday,Yes
5058,29/06/2018,8.043663352393944,18,28.1,60,1.9,959,19.5,1.05,0.0,0.0,Summer,No Holiday,Yes
5059,29/06/2018,7.864419904994565,19,27.1,64,1.1,829,19.6,0.28,0.0,0.0,Summer,No Holiday,Yes
5060,29/06/2018,7.757906208351747,20,26.2,70,1.5,792,20.2,0.12,0.0,0.0,Summer,No Holiday,Yes
5061,29/06/2018,7.70796153183549,21,25.2,75,1.4,644,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
5062,29/06/2018,7.651595573857601,22,24.2,80,1.3,500,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes
5063,29/06/2018,7.347943823148687,23,23.5,83,1.4,436,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
5064,30/06/2018,7.151485463904735,0,23.0,84,1.9,375,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes
5065,30/06/2018,6.976348070447749,1,22.6,85,0.3,323,19.9,0.0,0.0,0.0,Summer,No Holiday,Yes
5066,30/06/2018,6.756932389247553,2,22.2,88,1.0,295,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes
5067,30/06/2018,6.439350371100098,3,21.9,88,0.9,274,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
5068,30/06/2018,5.948034989180646,4,21.7,93,0.1,244,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes
5069,30/06/2018,5.5134287461649825,5,21.7,88,0.6,289,19.6,0.0,0.0,0.0,Summer,No Holiday,Yes
5070,30/06/2018,5.739792912179234,6,22.1,85,0.5,303,19.4,0.01,0.1,0.0,Summer,No Holiday,Yes
5071,30/06/2018,6.150602768446279,7,22.5,86,0.6,299,20.0,0.07,0.0,0.0,Summer,No Holiday,Yes
5072,30/06/2018,6.716594773520978,8,23.4,81,0.5,313,19.9,0.37,0.0,0.0,Summer,No Holiday,Yes
5073,30/06/2018,6.760414691083428,9,24.2,81,0.9,295,20.7,0.53,0.0,0.0,Summer,No Holiday,Yes
5074,30/06/2018,6.839476438228843,10,25.1,73,0.9,358,19.9,0.66,0.0,0.0,Summer,No Holiday,Yes
5075,30/06/2018,6.77078942390898,11,26.4,71,1.0,430,20.7,1.36,0.0,0.0,Summer,No Holiday,Yes
5076,30/06/2018,6.755768921984255,12,25.2,94,2.8,166,24.1,0.39,6.4,0.0,Summer,No Holiday,Yes
5077,30/06/2018,7.0431599159883405,13,25.6,87,1.7,390,23.2,0.71,3.5,0.0,Summer,No Holiday,Yes
5078,30/06/2018,7.119635638017636,14,27.5,69,0.5,736,21.2,1.84,0.0,0.0,Summer,No Holiday,Yes
5079,30/06/2018,7.179307969504034,15,27.8,71,0.9,733,22.0,0.93,0.0,0.0,Summer,No Holiday,Yes
5080,30/06/2018,7.183870715062453,16,27.9,69,0.5,880,21.6,0.61,0.0,0.0,Summer,No Holiday,Yes
5081,30/06/2018,7.163946684342547,17,27.4,75,2.3,616,22.5,0.46,0.0,0.0,Summer,No Holiday,Yes
5082,30/06/2018,5.726847747587197,18,27.5,79,0.5,1237,23.5,0.65,0.5,0.0,Summer,No Holiday,Yes
5083,30/06/2018,6.1779441140506,19,24.3,95,0.5,958,23.4,0.11,4.0,0.0,Summer,No Holiday,Yes
5084,30/06/2018,6.658011045870748,20,24.2,88,0.8,1276,22.0,0.06,0.0,0.0,Summer,No Holiday,Yes
5085,30/06/2018,6.913737350659685,21,23.9,84,0.7,1552,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes
5086,30/06/2018,7.010311867307229,22,23.4,88,0.9,1153,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes
5087,30/06/2018,6.824373670043086,23,22.9,92,0.6,989,21.5,0.0,0.0,0.0,Summer,No Holiday,Yes
5088,01/07/2018,6.763884908562435,0,22.6,88,0.2,1259,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes
5089,01/07/2018,6.608000625296087,1,22.7,87,0.5,1072,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
5090,01/07/2018,6.375024819828097,2,22.7,87,0.5,1187,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
5091,01/07/2018,5.910796644040527,3,22.7,86,0.7,1455,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes
5092,01/07/2018,5.356586274672012,4,22.7,85,0.7,1547,20.0,0.0,0.0,0.0,Summer,No Holiday,Yes
5093,01/07/2018,4.007333185232471,5,22.6,86,0.5,1076,20.1,0.0,0.1,0.0,Summer,No Holiday,Yes
5094,01/07/2018,4.110873864173311,6,22.3,93,0.6,1262,21.1,0.01,0.4,0.0,Summer,No Holiday,Yes
5095,01/07/2018,3.258096538021482,7,22.1,89,0.5,1617,20.1,0.08,0.5,0.0,Summer,No Holiday,Yes
5096,01/07/2018,3.044522437723423,8,22.1,93,0.5,805,20.9,0.14,1.0,0.0,Summer,No Holiday,Yes
5097,01/07/2018,2.302585092994046,9,22.1,94,0.9,624,21.0,0.22,1.5,0.0,Summer,No Holiday,Yes
5098,01/07/2018,2.6390573296152584,10,21.6,97,0.5,266,21.0,0.13,12.0,0.0,Summer,No Holiday,Yes
5099,01/07/2018,2.4849066497880004,11,21.2,97,1.2,105,20.6,0.15,18.5,0.0,Summer,No Holiday,Yes
5100,01/07/2018,2.302585092994046,12,21.1,97,1.2,653,20.5,0.17,7.5,0.0,Summer,No Holiday,Yes
5101,01/07/2018,3.4339872044851463,13,21.2,97,1.1,760,20.6,0.2,3.5,0.0,Summer,No Holiday,Yes
5102,01/07/2018,2.70805020110221,14,21.5,97,0.7,1522,20.9,0.29,1.0,0.0,Summer,No Holiday,Yes
5103,01/07/2018,3.9512437185814275,15,21.8,97,0.7,324,21.2,0.14,5.5,0.0,Summer,No Holiday,Yes
5104,01/07/2018,3.7376696182833684,16,22.2,97,1.1,1745,21.6,0.25,1.0,0.0,Summer,No Holiday,Yes
5105,01/07/2018,3.258096538021482,17,22.4,96,0.4,1661,21.7,0.21,1.5,0.0,Summer,No Holiday,Yes
5106,01/07/2018,2.8903717578961645,18,22.2,96,1.2,673,21.5,0.09,3.5,0.0,Summer,No Holiday,Yes
5107,01/07/2018,2.9444389791664403,19,21.9,96,1.2,509,21.2,0.01,5.5,0.0,Summer,No Holiday,Yes
5108,01/07/2018,2.833213344056216,20,21.9,97,1.1,534,21.3,0.0,6.0,0.0,Summer,No Holiday,Yes
5109,01/07/2018,2.8903717578961645,21,21.8,97,0.6,692,21.2,0.0,3.5,0.0,Summer,No Holiday,Yes
5110,01/07/2018,2.833213344056216,22,21.7,97,0.7,540,21.1,0.0,3.5,0.0,Summer,No Holiday,Yes
5111,01/07/2018,2.772588722239781,23,21.5,97,1.5,523,20.9,0.0,5.0,0.0,Summer,No Holiday,Yes
5112,02/07/2018,3.295836866004329,0,21.4,97,0.6,680,20.8,0.0,2.5,0.0,Summer,No Holiday,Yes
5113,02/07/2018,3.367295829986474,1,21.3,97,1.0,1451,20.7,0.0,3.0,0.0,Summer,No Holiday,Yes
5114,02/07/2018,2.8903717578961645,2,21.2,97,0.8,1018,20.6,0.0,2.0,0.0,Summer,No Holiday,Yes
5115,02/07/2018,3.1780538303479458,3,21.1,96,2.4,866,20.4,0.0,4.5,0.0,Summer,No Holiday,Yes
5116,02/07/2018,4.07753744390572,4,20.8,97,1.0,2000,20.3,0.0,4.0,0.0,Summer,No Holiday,Yes
5117,02/07/2018,3.367295829986474,5,20.7,97,0.3,2000,20.2,0.0,0.5,0.0,Summer,No Holiday,Yes
5118,02/07/2018,3.713572066704308,6,20.7,97,0.3,1262,20.2,0.0,1.0,0.0,Summer,No Holiday,Yes
5119,02/07/2018,4.844187086458591,7,20.7,97,0.4,1801,20.2,0.0,0.5,0.0,Summer,No Holiday,Yes
5120,02/07/2018,4.653960350157523,8,20.8,96,0.4,1627,20.1,0.11,1.5,0.0,Summer,No Holiday,Yes
5121,02/07/2018,4.859812404361672,9,21.0,97,1.3,825,20.4,0.14,3.0,0.0,Summer,No Holiday,Yes
5122,02/07/2018,3.332204510175204,10,21.4,97,0.6,563,20.8,0.27,1.0,0.0,Summer,No Holiday,Yes
5123,02/07/2018,5.0369526024136295,11,21.7,97,0.5,591,21.1,0.25,8.0,0.0,Summer,No Holiday,Yes
5124,02/07/2018,5.389071729816501,12,22.4,97,1.0,945,21.8,0.46,0.0,0.0,Summer,No Holiday,Yes
5125,02/07/2018,5.720311776607412,13,22.6,97,0.6,367,22.0,0.3,0.5,0.0,Summer,No Holiday,Yes
5126,02/07/2018,5.945420608606575,14,23.3,96,0.3,434,22.6,0.53,0.0,0.0,Summer,No Holiday,Yes
5127,02/07/2018,6.429719478039138,15,24.2,93,1.0,590,22.9,0.78,0.0,0.0,Summer,No Holiday,Yes
5128,02/07/2018,6.733401891837359,16,25.2,87,0.9,601,22.8,0.88,0.0,0.0,Summer,No Holiday,Yes
5129,02/07/2018,6.759255270663693,17,25.3,87,0.6,751,22.9,0.49,0.0,0.0,Summer,No Holiday,Yes
5130,02/07/2018,6.725033642166843,18,24.9,87,1.9,1742,22.5,0.25,0.0,0.0,Summer,No Holiday,Yes
5131,02/07/2018,3.8066624897703196,19,24.1,93,2.1,1118,22.8,0.23,1.5,0.0,Summer,No Holiday,Yes
5132,02/07/2018,4.127134385045092,20,23.5,97,0.1,1814,22.9,0.04,24.0,0.0,Summer,No Holiday,Yes
5133,02/07/2018,4.290459441148391,21,23.4,98,0.4,1038,23.0,0.0,1.0,0.0,Summer,No Holiday,Yes
5134,02/07/2018,4.430816798843313,22,23.4,98,0.3,585,23.0,0.0,2.5,0.0,Summer,No Holiday,Yes
5135,02/07/2018,5.1298987149230735,23,23.4,98,0.3,662,23.0,0.0,0.5,0.0,Summer,No Holiday,Yes
5136,03/07/2018,5.857933154483459,0,23.2,98,0.2,927,22.8,0.0,0.5,0.0,Summer,No Holiday,Yes
5137,03/07/2018,6.0112671744041615,1,23.1,98,0.0,958,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes
5138,03/07/2018,5.872117789475416,2,23.0,98,0.1,1026,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes
5139,03/07/2018,5.455321115357702,3,22.8,98,0.0,1734,22.4,0.0,0.0,0.0,Summer,No Holiday,Yes
5140,03/07/2018,5.0106352940962555,4,22.7,97,0.2,1808,22.1,0.0,0.0,0.0,Summer,No Holiday,Yes
5141,03/07/2018,5.41610040220442,5,22.6,97,0.0,1383,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes
5142,03/07/2018,6.398594934535208,6,22.6,95,0.1,1937,21.7,0.05,0.0,0.0,Summer,No Holiday,Yes
5143,03/07/2018,7.1770187659099,7,23.5,86,0.2,1908,21.0,0.38,0.0,0.0,Summer,No Holiday,Yes
5144,03/07/2018,7.666690200080086,8,24.3,83,0.5,1986,21.2,0.53,0.0,0.0,Summer,No Holiday,Yes
5145,03/07/2018,7.053585727193677,9,25.7,76,0.8,1920,21.1,1.11,0.0,0.0,Summer,No Holiday,Yes
5146,03/07/2018,6.70808408385307,10,27.6,71,1.6,1870,21.8,2.14,0.0,0.0,Summer,No Holiday,Yes
5147,03/07/2018,6.810142450115136,11,29.2,66,1.4,1953,22.1,2.72,0.0,0.0,Summer,No Holiday,Yes
5148,03/07/2018,6.851184927493743,12,30.1,64,1.2,2000,22.5,2.54,0.0,0.0,Summer,No Holiday,Yes
5149,03/07/2018,6.902742737158593,13,31.2,54,1.3,1961,20.7,3.11,0.0,0.0,Summer,No Holiday,Yes
5150,03/07/2018,6.90975328164481,14,31.0,56,1.5,2000,21.1,1.47,0.0,0.0,Summer,No Holiday,Yes
5151,03/07/2018,6.975413927455952,15,32.0,54,1.2,1962,21.5,2.99,0.0,0.0,Summer,No Holiday,Yes
5152,03/07/2018,7.189922170745808,16,31.3,52,1.2,2000,20.2,1.63,0.0,0.0,Summer,No Holiday,Yes
5153,03/07/2018,7.486613313139955,17,32.4,50,2.2,2000,20.6,1.92,0.0,0.0,Summer,No Holiday,Yes
5154,03/07/2018,7.994969522697877,18,32.2,57,1.8,1880,22.5,1.53,0.0,0.0,Summer,No Holiday,Yes
5155,03/07/2018,7.8628820346414905,19,30.4,62,0.9,2000,22.2,0.65,0.1,0.0,Summer,No Holiday,Yes
5156,03/07/2018,7.782807262839695,20,28.8,72,0.9,2000,23.2,0.11,0.0,0.0,Summer,No Holiday,Yes
5157,03/07/2018,7.725330037917135,21,27.8,72,0.6,2000,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes
5158,03/07/2018,7.575071699507561,22,26.9,78,0.6,1806,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes
5159,03/07/2018,7.2196420401307355,23,26.4,78,0.3,2000,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes
5160,04/07/2018,6.879355804460439,0,25.9,79,0.3,2000,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes
5161,04/07/2018,6.680854678790215,1,25.4,79,1.0,2000,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes
5162,04/07/2018,6.320768294250582,2,25.1,82,0.2,2000,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes
5163,04/07/2018,5.921578419643816,3,24.9,83,0.2,1857,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes
5164,04/07/2018,5.459585514144159,4,24.7,82,0.3,2000,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes
5165,04/07/2018,5.75890177387728,5,24.2,86,0.2,2000,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes
5166,04/07/2018,6.617402977974478,6,24.0,84,0.1,1969,21.1,0.05,0.0,0.0,Summer,No Holiday,Yes
5167,04/07/2018,7.280008252884188,7,24.6,78,0.5,2000,20.5,0.33,0.0,0.0,Summer,No Holiday,Yes
5168,04/07/2018,7.703459047867175,8,26.4,64,0.5,1909,19.0,1.33,0.0,0.0,Summer,No Holiday,Yes
5169,04/07/2018,7.083387847625295,9,27.4,68,0.5,1941,20.9,1.31,0.0,0.0,Summer,No Holiday,Yes
5170,04/07/2018,6.723832440821209,10,28.5,65,1.5,1519,21.2,1.74,0.0,0.0,Summer,No Holiday,Yes
5171,04/07/2018,6.848005274576363,11,30.0,60,2.3,1861,21.3,2.61,0.0,0.0,Summer,No Holiday,Yes
5172,04/07/2018,6.92951677076365,12,30.5,58,2.5,1741,21.2,2.26,0.0,0.0,Summer,No Holiday,Yes
5173,04/07/2018,6.915723448631314,13,31.0,60,2.6,1657,22.3,2.75,0.0,0.0,Summer,No Holiday,Yes
5174,04/07/2018,6.913737350659685,14,31.3,58,3.0,1479,22.0,2.46,0.0,0.0,Summer,No Holiday,Yes
5175,04/07/2018,6.946013991099227,15,31.1,57,3.7,1912,21.5,2.03,0.0,0.0,Summer,No Holiday,Yes
5176,04/07/2018,7.175489713624222,16,31.6,57,2.7,1882,22.0,2.19,0.0,0.0,Summer,No Holiday,Yes
5177,04/07/2018,7.526717561352706,17,31.2,56,3.4,1943,21.3,1.82,0.0,0.0,Summer,No Holiday,Yes
5178,04/07/2018,8.033009498596668,18,30.0,60,2.5,1933,21.3,0.99,0.0,0.0,Summer,No Holiday,Yes
5179,04/07/2018,7.87777633327726,19,28.2,64,2.8,1978,20.7,0.5,0.0,0.0,Summer,No Holiday,Yes
5180,04/07/2018,7.789868559054706,20,27.1,67,2.9,1949,20.4,0.06,0.0,0.0,Summer,No Holiday,Yes
5181,04/07/2018,7.729735331385051,21,26.2,70,2.2,1908,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes
5182,04/07/2018,7.645875825184813,22,25.1,73,2.5,1808,19.9,0.0,0.0,0.0,Summer,No Holiday,Yes
5183,04/07/2018,7.267525427828172,23,24.7,74,1.4,1596,19.7,0.0,0.0,0.0,Summer,No Holiday,Yes
5184,05/07/2018,6.983789965258135,0,24.2,77,1.8,1365,19.9,0.0,0.0,0.0,Summer,No Holiday,Yes
5185,05/07/2018,6.741700694652055,1,23.9,79,1.7,1121,20.0,0.0,0.0,0.0,Summer,No Holiday,Yes
5186,05/07/2018,6.343880434126331,2,23.6,80,1.5,879,19.9,0.0,0.0,0.0,Summer,No Holiday,Yes
5187,05/07/2018,5.932245187448011,3,23.5,81,0.9,878,20.0,0.0,0.0,0.0,Summer,No Holiday,Yes
5188,05/07/2018,5.5909869805108565,4,23.5,80,0.4,924,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
5189,05/07/2018,5.7899601708972535,5,23.5,80,0.3,838,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
5190,05/07/2018,6.0844994130751715,6,23.5,80,0.3,768,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
5191,05/07/2018,6.720220155135295,7,23.5,90,0.5,445,21.7,0.05,0.5,0.0,Summer,No Holiday,Yes
5192,05/07/2018,7.515889085215125,8,23.6,93,0.9,308,22.3,0.21,0.0,0.0,Summer,No Holiday,Yes
5193,05/07/2018,7.014814351275545,9,24.2,84,0.9,632,21.3,0.49,0.0,0.0,Summer,No Holiday,Yes
5194,05/07/2018,6.71901315438526,10,25.6,75,1.1,1028,20.8,1.22,0.0,0.0,Summer,No Holiday,Yes
5195,05/07/2018,6.792344427470809,11,26.3,71,1.1,1340,20.6,0.86,0.0,0.0,Summer,No Holiday,Yes
5196,05/07/2018,6.904750769961838,12,27.0,68,1.1,1744,20.5,1.2,0.0,0.0,Summer,No Holiday,Yes
5197,05/07/2018,6.835184586147301,13,28.1,67,1.1,1772,21.3,1.43,0.0,0.0,Summer,No Holiday,Yes
5198,05/07/2018,6.839476438228843,14,28.3,67,3.0,1242,21.5,1.73,0.0,0.0,Summer,No Holiday,Yes
5199,05/07/2018,6.919683849847411,15,28.8,66,0.9,1806,21.8,1.55,0.0,0.0,Summer,No Holiday,Yes
5200,05/07/2018,7.00850518208228,16,28.2,71,1.7,2000,22.4,0.96,0.0,0.0,Summer,No Holiday,Yes
5201,05/07/2018,7.231287004327616,17,27.3,76,0.9,1971,22.6,0.52,0.0,0.0,Summer,No Holiday,Yes
5202,05/07/2018,7.861341795599989,18,26.8,71,1.2,2000,21.0,0.21,0.0,0.0,Summer,No Holiday,Yes
5203,05/07/2018,7.745002803515839,19,26.7,69,1.4,2000,20.5,0.36,0.0,0.0,Summer,No Holiday,Yes
5204,05/07/2018,7.660585461703256,20,25.8,68,1.4,2000,19.4,0.09,0.0,0.0,Summer,No Holiday,Yes
5205,05/07/2018,7.6324011266014535,21,25.2,67,1.5,2000,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes
5206,05/07/2018,7.571473648851271,22,24.4,67,1.6,2000,17.8,0.0,0.0,0.0,Summer,No Holiday,Yes
5207,05/07/2018,7.249215057114389,23,23.9,66,1.5,2000,17.1,0.0,0.0,0.0,Summer,No Holiday,Yes
5208,06/07/2018,6.98100574072173,0,23.5,65,1.9,2000,16.5,0.0,0.0,0.0,Summer,No Holiday,Yes
5209,06/07/2018,6.733401891837359,1,23.1,66,1.6,2000,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes
5210,06/07/2018,6.326149473155099,2,22.8,65,1.8,2000,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes
5211,06/07/2018,6.0014148779611505,3,22.6,66,1.5,2000,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes
5212,06/07/2018,5.6131281063880705,4,22.6,66,0.9,2000,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes
5213,06/07/2018,5.7430031878094825,5,22.5,66,1.5,2000,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes
5214,06/07/2018,6.584791392385716,6,22.4,65,1.6,2000,15.4,0.01,0.0,0.0,Summer,No Holiday,Yes
5215,06/07/2018,7.27931883541462,7,22.6,63,1.3,2000,15.1,0.21,0.0,0.0,Summer,No Holiday,Yes
5216,06/07/2018,7.729295674310482,8,23.2,60,1.7,2000,14.9,0.58,0.0,0.0,Summer,No Holiday,Yes
5217,06/07/2018,7.1846291527173145,9,23.3,61,1.7,2000,15.3,0.8,0.0,0.0,Summer,No Holiday,Yes
5218,06/07/2018,6.906754778648554,10,23.7,59,1.7,2000,15.2,0.89,0.0,0.0,Summer,No Holiday,Yes
5219,06/07/2018,6.932447891572509,11,23.9,59,2.1,2000,15.3,1.08,0.0,0.0,Summer,No Holiday,Yes
5220,06/07/2018,7.104144092987527,12,25.7,57,1.9,2000,16.5,2.32,0.0,0.0,Summer,No Holiday,Yes
5221,06/07/2018,7.099201743553092,13,26.2,53,2.1,2000,15.8,2.23,0.0,0.0,Summer,No Holiday,Yes
5222,06/07/2018,7.098375638590786,14,27.0,52,2.1,2000,16.2,2.51,0.0,0.0,Summer,No Holiday,Yes
5223,06/07/2018,7.205635176410364,15,26.9,51,2.0,2000,15.9,1.95,0.0,0.0,Summer,No Holiday,Yes
5224,06/07/2018,7.400009517162692,16,26.6,54,2.3,2000,16.5,1.24,0.0,0.0,Summer,No Holiday,Yes
5225,06/07/2018,7.733245646529795,17,26.6,52,2.2,2000,15.9,1.02,0.0,0.0,Summer,No Holiday,Yes
5226,06/07/2018,8.069968149059841,18,25.9,52,2.1,2000,15.2,0.57,0.0,0.0,Summer,No Holiday,Yes
5227,06/07/2018,7.846980982138788,19,25.0,52,2.2,2000,14.4,0.37,0.0,0.0,Summer,No Holiday,Yes
5228,06/07/2018,7.707062655370473,20,23.8,55,2.3,2000,14.2,0.05,0.0,0.0,Summer,No Holiday,Yes
5229,06/07/2018,7.688913336864796,21,23.1,54,2.1,2000,13.2,0.0,0.0,0.0,Summer,No Holiday,Yes
5230,06/07/2018,7.559038255443384,22,22.5,54,2.1,2000,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes
5231,06/07/2018,7.285506548522785,23,22.0,55,1.7,2000,12.5,0.0,0.0,0.0,Summer,No Holiday,Yes
5232,07/07/2018,7.083387847625295,0,21.5,56,1.8,2000,12.3,0.0,0.0,0.0,Summer,No Holiday,Yes
5233,07/07/2018,6.984716320118266,1,21.1,57,2.0,2000,12.2,0.0,0.0,0.0,Summer,No Holiday,Yes
5234,07/07/2018,6.634633357861686,2,20.7,58,1.5,2000,12.1,0.0,0.0,0.0,Summer,No Holiday,Yes
5235,07/07/2018,6.302618975744905,3,20.4,59,1.0,2000,12.1,0.0,0.0,0.0,Summer,No Holiday,Yes
5236,07/07/2018,5.805134968916488,4,20.0,63,1.8,2000,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes
5237,07/07/2018,5.6131281063880705,5,19.8,63,1.4,2000,12.5,0.0,0.0,0.0,Summer,No Holiday,Yes
5238,07/07/2018,5.983936280687191,6,19.5,61,1.5,2000,11.7,0.03,0.0,0.0,Summer,No Holiday,Yes
5239,07/07/2018,6.342121418721152,7,19.6,57,1.6,2000,10.8,0.42,0.0,0.0,Summer,No Holiday,Yes
5240,07/07/2018,6.725033642166843,8,21.2,52,1.6,1998,10.9,1.2,0.0,0.0,Summer,No Holiday,Yes
5241,07/07/2018,6.917705609835305,9,22.6,51,1.7,2000,11.9,1.87,0.0,0.0,Summer,No Holiday,Yes
5242,07/07/2018,6.957497370876951,10,24.0,49,1.7,2000,12.6,2.48,0.0,0.0,Summer,No Holiday,Yes
5243,07/07/2018,7.029972911706386,11,25.0,48,1.5,1986,13.2,2.95,0.0,0.0,Summer,No Holiday,Yes
5244,07/07/2018,7.192182058713246,12,26.4,47,1.7,2000,14.1,3.26,0.0,0.0,Summer,No Holiday,Yes
5245,07/07/2018,7.24422751560335,13,27.5,43,2.0,2000,13.7,3.41,0.0,0.0,Summer,No Holiday,Yes
5246,07/07/2018,7.266128779556451,14,28.3,43,1.6,1941,14.5,3.33,0.0,0.0,Summer,No Holiday,Yes
5247,07/07/2018,7.365180126021013,15,28.7,42,1.3,2000,14.5,2.98,0.0,0.0,Summer,No Holiday,Yes
5248,07/07/2018,7.475905969367397,16,28.9,44,1.6,1998,15.4,2.2,0.0,0.0,Summer,No Holiday,Yes
5249,07/07/2018,7.611347717403621,17,28.9,45,1.4,2000,15.7,1.89,0.0,0.0,Summer,No Holiday,Yes
5250,07/07/2018,7.713784616598755,18,27.8,48,1.2,2000,15.7,0.91,0.0,0.0,Summer,No Holiday,Yes
5251,07/07/2018,7.763446388727362,19,26.1,51,1.4,2000,15.1,0.32,0.0,0.0,Summer,No Holiday,Yes
5252,07/07/2018,7.711101251840158,20,24.6,51,1.7,2000,13.7,0.07,0.0,0.0,Summer,No Holiday,Yes
5253,07/07/2018,7.71244383427499,21,23.4,52,1.4,2000,12.9,0.0,0.0,0.0,Summer,No Holiday,Yes
5254,07/07/2018,7.561121589530238,22,22.6,51,1.7,2000,11.9,0.0,0.0,0.0,Summer,No Holiday,Yes
5255,07/07/2018,7.256297239690681,23,21.7,51,1.7,2000,11.1,0.0,0.0,0.0,Summer,No Holiday,Yes
5256,08/07/2018,7.097548850614793,0,20.7,51,1.7,2000,10.1,0.0,0.0,0.0,Summer,No Holiday,Yes
5257,08/07/2018,6.853299093186078,1,19.9,52,1.6,2000,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes
5258,08/07/2018,6.47543271670409,2,19.3,54,1.4,2000,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes
5259,08/07/2018,6.133398042996649,3,18.8,56,1.2,2000,9.8,0.0,0.0,0.0,Summer,No Holiday,Yes
5260,08/07/2018,5.627621113690637,4,18.4,57,1.1,2000,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes
5261,08/07/2018,5.537334267018537,5,18.1,57,1.4,2000,9.4,0.0,0.0,0.0,Summer,No Holiday,Yes
5262,08/07/2018,5.5909869805108565,6,17.8,58,1.1,2000,9.4,0.04,0.0,0.0,Summer,No Holiday,Yes
5263,08/07/2018,6.018593214496234,7,18.2,54,1.2,2000,8.7,0.42,0.0,0.0,Summer,No Holiday,Yes
5264,08/07/2018,6.529418838262226,8,19.1,53,1.7,1952,9.2,0.8,0.0,0.0,Summer,No Holiday,Yes
